,floor_area_sqm,remaining_lease,no_of_mrt_within_1km,bus_dist,no_of_bus_within_1km,school_dist,no_of_schools_within_1km,mrt_dist,resale_price,town_ANG MO KIO,town_BEDOK,town_BISHAN,town_BUKIT BATOK,town_BUKIT MERAH,town_BUKIT PANJANG,town_BUKIT TIMAH,town_CENTRAL AREA,town_CHOA CHU KANG,town_CLEMENTI,town_GEYLANG,town_HOUGANG,town_JURONG EAST,town_JURONG WEST,town_KALLANG/WHAMPOA,town_MARINE PARADE,town_PASIR RIS,town_PUNGGOL,town_QUEENSTOWN,town_SEMBAWANG,town_SENGKANG,town_SERANGOON,town_TAMPINES,town_TOA PAYOH,town_WOODLANDS,town_YISHUN,flat_type_1 ROOM,flat_type_2 ROOM,flat_type_3 ROOM,flat_type_4 ROOM,flat_type_5 ROOM,flat_type_EXECUTIVE,flat_type_MULTI-GENERATION,storey_range_01 TO 03,storey_range_04 TO 06,storey_range_07 TO 09,storey_range_10 TO 12,storey_range_13 TO 15,storey_range_16 TO 18,storey_range_19 TO 21,storey_range_22 TO 24,storey_range_25 TO 27,storey_range_28 TO 30,storey_range_31 TO 33,storey_range_34 TO 36,storey_range_37 TO 39,storey_range_40 TO 42,storey_range_43 TO 45,storey_range_46 TO 48,storey_range_49 TO 51,flat_model_Adjoined flat,flat_model_Apartment,flat_model_DBSS,flat_model_Improved,flat_model_Improved-Maisonette,flat_model_Maisonette,flat_model_Model A,flat_model_Model A-Maisonette,flat_model_Model A2,flat_model_Multi Generation,flat_model_New Generation,flat_model_Premium Apartment,flat_model_Premium Apartment Loft,flat_model_Premium Maisonette,flat_model_Simplified,flat_model_Standard,flat_model_Terrace,flat_model_Type S1,flat_model_Type S2
63914,-1.2495216419965531,-0.7381817528775628,-0.22038997080466366,-0.7308513283903059,-0.8165438723711884,-1.0203118931351611,-1.2160436161839885,-0.13966688491597196,247500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
63915,-1.2495216419965531,-0.7639549297066995,-0.22038997080466366,-0.5119570902673927,-1.1906408926160765,-1.441195106230162,-1.2160436161839885,-0.36452631594934654,276000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
63916,-1.2083112786796268,-0.712408576048426,-0.22038997080466366,-0.021445951276819974,0.30574718836347614,-1.4131928391798068,-1.2160436161839885,-0.5837708518439152,225000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
63917,-1.2083112786796268,-0.7188518702557102,0.8502715365272105,-0.43803535343346467,0.30574718836347614,-0.7899826867114491,-1.2160436161839885,-0.4846878825032954,250000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
63918,-1.2083112786796268,-0.7188518702557102,0.8502715365272105,-0.6136714175227057,-0.06834983188141205,-0.9883335014906555,-1.2160436161839885,-0.5101932504973855,250000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
63919,-1.2083112786796268,-0.712408576048426,-0.22038997080466366,0.3849415928634744,0.6798442086083643,-0.9874636163941526,-1.2160436161839885,-0.43496071599352926,250000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
63920,-1.2083112786796268,-0.6544189281828683,-0.22038997080466366,0.20046863414002708,1.0539412288532524,-0.2653802101189527,-1.2160436161839885,-0.23914995490896943,233000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
63921,-1.3731527319473322,-0.6673055165974366,-0.22038997080466366,-0.7470898307097671,-0.44244685212630025,-1.220545414823963,0.591989806366814,0.14373849486940324,236000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63922,-1.1671009153627003,-0.5642128092808896,0.8502715365272105,-0.02362382049848955,1.8021352693430288,0.5829886579181404,-1.2160436161839885,-0.6905947982144535,238000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63923,-1.1671009153627003,-0.5706561034881737,0.8502715365272105,0.03433791970570986,-0.44244685212630025,0.1686692420746514,0.591989806366814,-0.9154670387010612,243000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63924,-1.002259462094995,-0.5319963382444686,-0.22038997080466366,0.09319077169125312,-0.06834983188141205,-1.122540955338782,-0.3120269049085873,0.2690761496607135,250000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63925,-1.002259462094995,-0.6608622223901525,-0.22038997080466366,-0.2392326368127749,-0.44244685212630025,-1.0910387553076961,-0.3120269049085873,0.3600017863523772,258000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63926,-1.2083112786796268,-0.7768415181212679,-0.22038997080466366,-0.5805028332824098,0.30574718836347614,-0.1517935657267314,-0.3120269049085873,-0.14882601681029264,265000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
63927,-1.2083112786796268,-0.7510683412921312,-0.22038997080466366,0.2450226414475985,-1.5647379128609646,0.3305373484119567,-0.3120269049085873,-0.22309302007538273,262000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
63928,-1.2083112786796268,-0.8090579891576889,-0.22038997080466366,-0.521899653381707,-0.44244685212630025,-0.07560368699686112,-0.3120269049085873,-0.10458612017850884,232000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
63929,-1.2083112786796268,-0.7832848123285522,-0.22038997080466366,-0.5805028332824098,0.30574718836347614,-0.1517935657267314,-0.3120269049085873,-0.14882601681029264,248888.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
63930,-1.2495216419965531,-0.7510683412921312,-0.22038997080466366,0.9547189067859012,2.176232289587917,-0.36116633052413755,-0.3120269049085873,0.5807712189028371,260000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
63931,-1.2495216419965531,-0.7510683412921312,-0.22038997080466366,0.9547189067859012,2.176232289587917,-0.36116633052413755,-0.3120269049085873,0.5807712189028371,265000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
63932,-0.9610490987780687,-0.7575116354994154,-0.22038997080466366,-1.4914209888791543,0.6798442086083643,-0.9300786299524578,-1.2160436161839885,0.6155956636610477,245000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63933,-1.2495216419965531,-0.7703982239139837,-0.22038997080466366,0.5448849902133632,1.8021352693430288,-0.33920435470943533,-0.3120269049085873,0.2924475951698054,259000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
63934,-0.9610490987780687,-0.7639549297066995,-0.22038997080466366,-0.6799408252646173,2.176232289587917,-0.29709989816790294,-1.2160436161839885,0.23114594557935,270000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63935,-0.301683285707247,0.7051161495540967,-0.22038997080466366,-0.9331492883710719,-0.8165438723711884,1.5889927018554326,1.4960065176422153,-1.1079529734296827,590000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63936,-0.26047292239032066,-0.6930786934265735,-0.22038997080466366,-0.7971595143494549,-0.8165438723711884,-0.19366356610718966,-0.3120269049085873,0.2232981729746745,335000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
63937,-0.5489454656088051,-0.6222024571464473,-0.22038997080466366,-0.9357582444111993,-1.5647379128609646,0.7169214761355449,-0.3120269049085873,0.5899930769783844,295000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63938,0.2340514374127956,-0.712408576048426,-0.22038997080466366,0.05326504116355394,-0.8165438723711884,0.9767516312036745,-0.3120269049085873,0.2665444402351713,336000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63939,0.4401032539974274,-0.7317384586702785,-0.22038997080466366,0.06989645763662254,1.4280382490981407,-0.7490989164508443,-0.3120269049085873,-0.7624642529056382,320000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63940,0.27526180072972195,-0.7317384586702785,-0.22038997080466366,0.06989645763662254,1.4280382490981407,-0.7490989164508443,-0.3120269049085873,-0.7624642529056382,413000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63941,-0.17805219575646794,-0.7639549297066995,-0.22038997080466366,-0.5119570902673927,-1.1906408926160765,-1.441195106230162,-1.2160436161839885,-0.36452631594934654,338000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
63942,0.27526180072972195,-0.7252951644629944,-0.22038997080466366,0.544452425743356,-0.06834983188141205,-0.0823695942078205,-0.3120269049085873,-0.6743623024485319,410000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63943,0.27526180072972195,-0.7317384586702785,-0.22038997080466366,0.06989645763662254,1.4280382490981407,-0.7490989164508443,-0.3120269049085873,-0.7624642529056382,390000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63944,0.11042034746201655,0.2863020260806241,-0.22038997080466366,0.0048179665571610525,1.4280382490981407,1.3824818475025682,1.4960065176422153,-0.3723358075616048,460000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63945,0.2340514374127956,0.25408555504420316,-1.2910514781365379,-0.5846078111304568,1.4280382490981407,-0.7547945703000959,0.591989806366814,1.2321486373539634,405000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63946,-0.5489454656088051,-0.6866353992192892,0.8502715365272105,-0.3668686218028949,1.0539412288532524,-0.5881683680941705,-1.2160436161839885,-0.6325557203510443,318000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63947,-0.5489454656088051,-0.6930786934265735,0.8502715365272105,-0.3668686218028949,1.0539412288532524,-0.5881683680941705,-1.2160436161839885,-0.6325557203510443,318000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63948,-0.34289364902417335,-0.5191097498299002,-0.22038997080466366,2.005596113532243,1.0539412288532524,-1.1287183948743837,-1.2160436161839885,-0.6254961872046798,300000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63949,-0.5489454656088051,-0.6157591629391631,-0.22038997080466366,-1.357969359689051,0.6798442086083643,-0.3013765196192708,-1.2160436161839885,-0.15012335703830976,287000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63950,-0.5489454656088051,-0.49977986720804757,-0.22038997080466366,-1.438525625086683,0.30574718836347614,-0.28659901249461395,0.591989806366814,-0.214856936618036,325000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63951,-0.5489454656088051,-0.6157591629391631,-0.22038997080466366,-0.9037347176491263,-0.8165438723711884,-1.2453217951523632,0.591989806366814,-0.2542764652109415,310000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63952,0.2340514374127956,-0.5835426919027421,-0.22038997080466366,-0.7425744704085786,-0.06834983188141205,-0.997795515404458,0.591989806366814,-0.546540892042931,326888.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63953,-0.5901558289257315,-0.5964292803173105,0.8502715365272105,-0.974758626981588,0.6798442086083643,0.1143616825283722,-1.2160436161839885,-0.6070872168695208,330000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63954,0.2340514374127956,-0.5384396324517527,0.8502715365272105,-0.8069272021718928,0.30574718836347614,-0.27892314190459844,0.591989806366814,-0.3597465575456899,358000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63955,0.2340514374127956,-0.5706561034881737,0.8502715365272105,-0.11377812520433242,0.30574718836347614,0.06933547451641368,-0.3120269049085873,-0.4377779999784088,300000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63956,-0.5489454656088051,-0.6093158687318789,-0.22038997080466366,-1.4165681597844761,1.0539412288532524,-0.6800733615066219,0.591989806366814,0.0892731492794854,300000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63957,0.39889289068050104,-0.6286457513537315,0.8502715365272105,-0.6929231210652756,1.4280382490981407,0.3009906289569246,0.591989806366814,-0.6294837715927344,352000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63958,0.2340514374127956,-0.6286457513537315,0.8502715365272105,-0.6929231210652756,1.4280382490981407,0.3009906289569246,0.591989806366814,-0.6294837715927344,355000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63959,0.2340514374127956,-0.5319963382444686,-0.22038997080466366,0.09319077169125312,-0.06834983188141205,-1.122540955338782,-0.3120269049085873,0.2690761496607135,318000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63960,-0.2192625590733943,0.7695490916269387,-0.22038997080466366,0.40001130902701293,-0.06834983188141205,-1.0688167604283456,1.4960065176422153,-0.1314346178904009,385000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63961,-0.2192625590733943,0.7695490916269387,-0.22038997080466366,0.40001130902701293,-0.06834983188141205,-1.0688167604283456,1.4960065176422153,-0.1314346178904009,431000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63962,-0.2192625590733943,0.7695490916269387,-0.22038997080466366,0.40001130902701293,-0.06834983188141205,-1.0688167604283456,1.4960065176422153,-0.1314346178904009,395000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63963,-0.2192625590733943,0.7888789742487913,-0.22038997080466366,1.983118097715445,-0.8165438723711884,-0.3342512581264209,0.591989806366814,-0.26956679126412253,423000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63964,-0.301683285707247,0.7695490916269387,-0.22038997080466366,2.396289510122629,-0.8165438723711884,0.06779075218356394,1.4960065176422153,0.18299420912075565,395000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63965,-0.2192625590733943,0.7695490916269387,-0.22038997080466366,0.40001130902701293,-0.06834983188141205,-1.0688167604283456,1.4960065176422153,-0.1314346178904009,385000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63966,0.1516307107789429,0.1896526129713612,-0.22038997080466366,-1.1785109578096271,0.6798442086083643,1.1351323681740353,-0.3120269049085873,-0.3813171073491294,392000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63967,0.3164721640466483,-0.4353469251352056,-0.22038997080466366,-0.033606130539771885,2.5503293098328053,0.4915512617894307,-0.3120269049085873,-0.10157228916339218,400000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63968,0.39889289068050104,-0.4353469251352056,-0.22038997080466366,-0.033606130539771885,2.5503293098328053,0.4915512617894307,-0.3120269049085873,-0.10157228916339218,405000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63969,0.27526180072972195,-0.7703982239139837,-0.22038997080466366,0.30758585898709895,2.176232289587917,-0.6122705373077741,-1.2160436161839885,0.3298893429178064,361000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63970,0.5225239806312801,-0.7510683412921312,-0.22038997080466366,-0.47883004617536024,2.924426330077693,-0.37644899337027454,-1.2160436161839885,0.5914882371350555,396000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63971,0.2340514374127956,-0.7252951644629944,-0.22038997080466366,0.49161000157055695,2.176232289587917,-0.2618978864485569,-0.3120269049085873,0.674104384480814,388888.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
